time,ACB,BCM,BID,CTG,DGC,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,PLX,SAB,SHB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE,VN30
2020-09-30,0.0616352201257861,0.2055273189326556,-0.0034617048896581,0.0331632653061224,0.0934799685781617,0.0098130841121495,-0.0377828523977579,0.093358999037536,0.1035714285714286,0.0753623188405798,0.2390109890109888,0.099616858237548,-0.0074140642552235,0.1167684996605566,-0.0234815985549785,-0.0428142540138363,0.1083032490974729,0.1374172185430464,0.2321428571428572,0.0616302186878727,0.042452830188679,0.0131138392857141,-0.0382088520055324,0.2582524271844659,0.01675,0.0155339805825243,0.0971795214543509,0.0170603674540681,0.0222222222222223,0.0420059956549707
2020-10-31,0.0710900473933648,-0.0247694334650857,-0.0564481111593574,0.0921810699588476,-0.0510057471264366,0.030078667283665,-0.0125134843581444,0.1461267605633802,0.0048543689320388,0.1572327044025157,0.0953436807095344,0.0365853658536585,0.5384789497510185,0.017629179331307,-0.0258959537572254,0.0054547933997,0.0,0.0087336244541484,-0.036231884057971,-0.0552434456928838,-0.0286576168929109,-0.0129440925364913,0.0066510875426928,0.1836419753086418,0.1637570690926972,-0.0325047801147226,-0.0082846003898634,-0.0064516129032258,-0.0833333333333333,0.0396137628998065
2020-11-30,0.129424778761062,0.1221291542826263,0.083294983893235,0.1552373775433309,0.1642694928084784,0.0759209344115003,0.185929648241206,0.3141321044546852,0.1545893719806763,0.1614906832298137,-0.0040485829959514,0.1428571428571428,-0.0236869207003089,0.1081242532855437,0.0367908853548539,0.0497762104977621,0.1042345276872964,0.1255411255411256,0.1015037593984962,0.1278493557978197,0.1956521739130434,0.1205357142857141,0.0867857142857142,0.0104302477183833,-0.0242974857384322,0.1610671936758894,0.0018427518427517,0.1363636363636362,0.1146245059288537,0.0821690661587586
2020-12-31,0.0323212536728696,-0.0604382374187334,0.1677994902293966,0.0463144161774298,0.1202860858257477,0.0668058455114823,0.0372144436256447,0.6101694915254239,0.0794979079497908,0.1677807486631015,0.0955284552845527,0.1308823529411764,0.0970464135021096,0.0250673854447438,0.0748626373626375,0.018346253229974,0.0,0.7192307692307693,0.1535836177474401,0.3075571177504392,0.2012987012987013,0.0612549800796813,0.0836345711468946,0.1729032258064515,0.0413598960589001,0.0638297872340425,0.0056407112201104,0.2125714285714284,0.1134751773049644,0.1085837931855593
2021-01-31,-0.0455407969639467,0.3590466427473089,-0.1669698072026191,-0.1172069825436408,-0.0272780034822982,0.0606653620352251,-0.1190053285968028,-0.1854809437386569,-0.0607235142118863,-0.055523755008586,0.0204081632653061,0.0195058517555266,-0.0383241758241756,0.1159610833552458,-0.1026624068157614,-0.1707688403958385,-0.1415929203539823,-0.1297539149888142,0.0,0.0161290322580645,-0.0691891891891892,-0.0502111684655092,0.0447308567096285,-0.0242024202420242,-0.0813058847993346,0.0063999999999999,-0.0464577490549933,-0.0772855796418473,0.0207006369426752,-0.0209755596439945
2021-02-28,0.2326043737574552,0.0267772958702621,0.0930131004366814,0.2210451977401129,0.3078758949880669,0.2154981549815495,0.1703629032258062,0.1827094474153296,0.1279229711141678,0.1648484848484848,0.1618181818181818,0.1785714285714286,0.0561348378803026,0.0172007540056551,0.1877521955850936,0.1626376988984088,0.0893470790378005,0.1525278491859467,0.0857988165680474,0.2261904761904762,0.1045296167247387,0.0560770750988142,0.0866473149492017,0.2559188275084556,0.0966500679040289,0.073926868044515,0.0194373401534526,0.3329928498467827,0.0358814352574103,0.1195161736509238
2021-03-31,0.007258064516129,0.0,-0.0151817818617659,0.0780798149219201,0.0383211678832116,0.0197328476017002,0.0044788975021534,-0.03654860587792,0.048780487804878,0.0265348595213319,0.1815336463223786,0.0183982683982684,0.0244793075466593,-0.0391475561732685,-0.0531574740207833,-0.034873009606527,0.6167192429022081,-0.0438661710037174,0.1689373297002723,0.0291262135922329,0.0105152471083069,-0.0346198830409355,-0.0423400560972352,0.2190305206463194,0.0815273477812177,-0.0399703923019986,-0.0610888108379328,0.1164750957854405,-0.0150602409638553,0.0192910702113155
2021-04-30,0.0408326661329063,-0.026078971533517,-0.0454361054766733,0.0160944206008584,0.0342706502636203,0.0410836558499552,-0.0691133596295661,-0.0735236605396949,0.0325581395348839,0.2412569690826151,0.2384105960264899,0.0786397449521785,0.0594059405940594,0.0863066538090646,-0.0871675812579148,-0.0715844014180528,0.0653658536585366,0.0272161741835148,0.1142191142191142,0.0151991614255766,-0.015608740894901,0.0547613278410468,0.0205020920502092,0.1494845360824741,0.1110687022900762,-0.0370084811102543,-0.0498329993319971,0.3102264927934111,-0.0214067278287463,0.0970039456965157
2021-05-31,0.1946153846153846,-0.0535545917405243,0.1878453038674032,0.3014783526927136,0.1809685641461342,0.2101801544180725,-0.0106853352984523,0.1105951878429716,0.2398648648648647,0.2335647202939976,0.3935828877005347,0.2512315270935958,0.1234890965732087,-0.0170883266755438,0.0855491329479769,-0.0694668820678514,0.2206959706959708,0.3618470855412563,0.4142259414225941,0.3097573567372225,0.3668076109936573,-0.0140133241442682,0.033210332103321,0.2319026265214607,-0.1030573686018549,-0.1192954363490793,-0.0320584926884139,0.1828182294394971,-0.08125,0.1238302801231443
2021-06-30,0.0779137153895686,0.0264993026499302,-0.0296958855098389,-0.007707910750507,0.1381294964028776,0.0444234404536862,0.1614525139664804,0.2234891676168757,0.0508628519527702,-0.0225091029460443,0.0,0.1409448818897638,0.011756876663709,0.0975389478437571,0.0247071352502661,0.0874368686868687,-0.0555138784696174,0.2623679822123403,-0.0946745562130176,-0.0189199842333465,-0.0185614849187935,0.1805684995340166,0.1501322751322753,0.0104004160166406,0.0128303332056682,0.1045454545454545,0.0113306217315514,-0.0212577502214347,0.0799319727891156,0.0367648055981231
2021-07-31,0.0125448028673835,-0.2237965838509317,-0.1301622418879056,-0.1573998364677024,0.170353982300885,0.0680995475113122,-0.0365560365560364,-0.0369680024852437,-0.0509939498703543,-0.0816119200812732,-0.0468150422102838,-0.0993788819875776,0.2132207849155887,0.0796132483028182,-0.0640199542714612,-0.0596516690856313,-0.0317712470214456,-0.0070453544693968,-0.0228758169934641,-0.030132583366814,-0.0480693459416863,-0.1580817051509769,-0.0822311673375504,-0.1585177560473494,-0.0990735488750236,-0.0699588477366255,-0.0475438092502155,-0.0990950226244344,-0.1291338582677166,-0.0534793982995421
2021-08-31,-0.1144542772861356,0.1220305076269065,-0.0521407376006782,-0.0756914119359534,0.235754793410748,-0.00656640542258,-0.00232983857547,0.1496774193548387,-0.0373406193078323,0.0420353982300885,-0.0958132045088566,-0.0352490421455938,0.0074997741031896,0.0177210365853659,-0.0310903841883188,-0.0566445439110975,-0.010664479081214,0.1317073170731706,-0.0852842809364547,-0.0509527754763877,-0.0256622516556291,0.0142991092358182,-0.0175438596491227,-0.1290519877675842,-0.012591815320042,0.1194690265486726,0.0150806816468105,0.0095429432446008,-0.0126582278481012,-0.0128314089674757
2021-09-30,-0.0139906728847434,-0.0490305326498773,0.0125223613595706,-0.0440944881889763,0.2786276223776223,0.0063965884861407,0.0850708924103418,-0.0735129068462401,-0.0208136234626301,0.0732484076433119,-0.0605520926090827,-0.0015885623510722,0.0562331838565022,0.1514697622168133,0.0382764153105659,0.0427028795811519,-0.033167495854063,-0.0399686520376175,-0.060329067641682,0.022697512003492,0.2200509770603229,-0.022186272244049,-0.029591836734694,-0.0245786516853931,-0.0648246546227416,0.0110671936758892,0.0429356707770018,0.0701492537313432,0.0659340659340659,0.0175689107275347
2021-10-31,0.0459459459459459,0.1884227794703539,0.0521201413427561,0.0362438220757825,0.0126474106990257,0.0419491525423727,0.2834742505764795,0.1265899454875831,-0.0057971014492753,0.0794592812396968,-0.0398104265402843,0.0230708035003976,0.0582491296595057,0.0281300813008129,0.0483443708609272,0.0262042993880433,0.0514579759862778,-0.0036734693877551,0.0350194552529183,0.0405463081519419,0.0779944289693594,0.0082722760576694,0.0918769716088327,0.0467962562994959,0.0886363636363636,0.0320562939796715,0.0122507122507122,0.0390516039051602,0.0721649484536082,0.0540598173013426
2021-11-30,0.0090439276485787,0.013212384145139,0.0701091519731318,0.0651828298887122,0.069367088607595,0.0022366815778771,-0.2104443645945621,-0.025,0.206997084548105,-0.1429444105070251,0.0769990128331687,0.0178849144634525,-0.0113134879242557,0.0570931519848174,0.0,-0.040519877675841,0.0391517128874387,0.3801720606308889,0.0864661654135336,0.0036915504511894,0.0058139534883721,0.0091420534458508,-0.0104730949801371,0.1403026134800549,0.0960334029227558,-0.071969696969697,-0.0341964537010978,-0.0089485458612976,-0.0448717948717948,0.0034195842986262
2021-12-31,0.0358514724711909,0.2008563643441028,0.0557081208316987,0.0353233830845769,-0.0153093434343434,-0.0424021099614525,-0.021389563106796,-0.0476978218913703,0.0120772946859903,-0.0520313613684959,-0.0045829514207149,-0.00305576776165,0.1479467618893035,-0.0215439856373428,-0.003579700989682,-0.0194422310756972,-0.0510204081632653,-0.0733155238943306,0.0899653979238754,-0.034736411932979,0.2286448298008991,0.0292682926829268,-0.0307785888077859,0.1212303980699638,-0.0942857142857143,0.0473469387755103,-0.0136966341250182,-0.0505643340857786,0.0100671140939596,-0.0012226926553892
2022-01-31,0.0012360939431397,0.2374392220421393,0.2924563359345968,0.0884190293128304,-0.1370411924987978,-0.0375,0.1331576499767475,-0.155761436016213,0.0015910898965791,-0.0906015037593984,0.1215469613259669,0.1655172413793104,-0.1637327677624601,-0.0250764525993885,0.0407861369399831,-0.0026003575491631,0.0090984284532671,-0.1303651505445228,0.1285714285714285,0.0558848433530905,0.021955044432828,0.1293161814488828,-0.0207104305259194,0.0048413125336201,0.0199789695057834,-0.0498830865159781,-0.0221598463583986,0.02377555872563,0.1611295681063123,-0.0022595411894172
2022-02-28,-0.0185185185185184,-0.0024885396201702,-0.0888441633122484,-0.1015452538631345,0.1820208023774145,0.0424829407880256,0.0824897400820794,0.094650205761317,-0.0683081810961079,0.11864406779661,-0.0944170771756979,0.0210387902695594,0.0909628878180741,0.0263488080301128,0.1104568527918781,0.141926022486557,-0.0377049180327868,0.0147329650092082,-0.0759493670886074,-0.0453087409783481,0.007161125319693,-0.0505595523581134,-0.0348628556780312,-0.0133832976445396,-0.2061855670103093,0.1493027071369974,-0.0565040036259253,0.0366929865304226,-0.0414878397711016,-0.0098287474547067
2022-03-31,-0.0251572327044025,-0.0709033613445376,-0.0044177974124329,-0.0211302211302211,0.3978629792583279,0.1467483108108109,-0.0821433084797169,-0.0043859649122807,-0.0153452685421994,-0.0443458980044345,-0.0435176790571167,-0.0424983902124919,-0.0884928322355677,0.0721271393643032,-0.11391479246663,-0.055079908675799,-0.0119250425894378,-0.0809437386569873,-0.0350076103500761,-0.0167996640067198,-0.0497714575926866,-0.0284150705114712,-0.0219123505976094,0.0032555615843732,0.0545454545454546,0.0028551034975017,0.031865492393915,-0.0210573476702508,-0.0014925373134327,-0.0057013670098472
2022-04-30,-0.0103225806451613,0.1702939513849632,-0.143581616481775,-0.1450803212851406,0.0565422661870502,-0.018596943472657,-0.0212033594933221,-0.1513530522341095,-0.1073593073593073,-0.0402165506573859,-0.1620853080568721,-0.0954942837928715,-0.0210830570432711,0.0233751425313568,-0.1304168386297978,0.0194805194805196,-0.2379310344827586,-0.2014218009478673,-0.1261829652996845,-0.1119179837676207,-0.1630144307856761,-0.0145147313691507,-0.1425661914460285,-0.085992428339643,-0.0147783251231526,-0.0754448398576511,-0.0828677839851024,-0.0132723112128148,-0.0762331838565023,-0.0604694636500434
2022-05-31,-0.0352020860495436,-0.1490158193454897,-0.0525536639526276,0.0052847915443334,-0.0718161506543249,0.0465290806754221,0.1102827401884936,-0.1268075639599554,0.0310378273520854,-0.1986301369863014,-0.085972850678733,-0.0684014869888476,-0.0310030395136778,-0.0288300835654594,-0.0832937826293307,-0.0531773070656199,-0.0927601809954751,-0.1162215628090997,-0.1931407942238266,-0.1558441558441557,-0.037037037037037,-0.0248406243130359,0.1021377672209025,-0.1585798816568046,-0.015,0.0076982294072363,-0.0336717428087987,-0.1553803339517624,-0.0242718446601941,-0.0597752079643832
2022-06-30,-0.0493243243243243,-0.0834397616006811,-0.05078125,-0.0625,0.1306740027510318,-0.0501972032986733,-0.0186240973014064,-0.1048832271762209,-0.0799623706491063,-0.1508295625942685,-0.1299504950495049,-0.1284916201117317,-0.0035848718408315,-0.0067402839523877,-0.0841315040124255,0.0071964956195242,-0.0872817955112218,-0.2982652490207051,-0.0380313199105145,-0.0433048433048434,-0.1611405835543766,-0.0518485121731289,-0.107758620689655,-0.1976090014064697,-0.0672588832487309,-0.0068754774637127,0.0070040273157065,-0.0642504118616146,-0.0530679933665008,-0.0627875040334985
2022-07-31,0.0248756218905472,0.0970738504412447,0.1131687242798353,0.0398753894080996,-0.2334752635847526,-0.0313325783314457,-0.0440227214045958,0.0597722960151803,0.0061349693251533,-0.0355239786856128,0.1650071123755332,0.0604395604395604,-0.0456916711638785,-0.1468380017326017,0.0197851893725267,0.164336750543647,0.0846994535519125,0.1363636363636364,0.1488372093023255,0.0661107802263252,-0.0197628458498023,-0.0014265335235378,-0.035426731078905,0.2366345311130586,-0.1292517006802721,-0.033076923076923,0.0432968179447053,-0.0105633802816901,-0.0192644483362521,-0.0135477052173078
2022-08-31,0.0020804438280166,0.2516229184307084,0.0724584103512016,0.0389454763331336,0.1142705991270995,0.049298519095869,0.0893990546927752,0.1025067144136078,0.1056910569105691,0.0693677102516883,0.0390720390720391,0.1113989637305699,0.0791705937794533,0.2132340497546114,0.0268847006651884,0.0438900747065102,0.0654911838790932,0.1235087719298246,0.0040485829959515,0.0279329608938547,0.0524193548387097,0.1245238095238094,0.0183639398998329,-0.0602409638554216,-0.0046874999999999,-0.0326173428798728,0.0369999999999999,0.1079478054567022,-0.0107142857142857,0.0563636363636363
2022-09-30,-0.0996539792387543,-0.0152215582365542,-0.1523612547397449,-0.1787773933102652,-0.2200593471810089,-0.0705663881151347,-0.0606173298624024,-0.2070645554202191,-0.103860294117647,-0.0780711825487946,-0.1833137485311398,-0.1585081585081584,-0.1353711790393013,-0.1351652950202259,-0.2205128205128205,-0.0154632587859424,-0.2021276595744682,-0.174890693316677,-0.1693548387096773,-0.1657608695652173,-0.10727969348659,-0.1285200084691933,-0.1688524590163933,-0.1199095022624434,-0.1365777080062794,-0.0879934210526315,-0.0424300867888138,-0.1509635974304068,0.0108303249097472,-0.1148189697565773
2022-10-31,0.0092236740968485,-0.0898786352186856,0.0191134607564049,0.0603932584269661,-0.0091310302845837,-0.0607392607392607,0.0098970704671417,-0.2923707117255505,-0.1435897435897436,-0.2615193026151929,-0.0892086330935252,-0.1144967682363804,-0.1363636363636363,-0.1937096774193548,-0.1336565096952908,0.0016874350986499,-0.0799999999999999,-0.1763815291445873,-0.2160194174757282,-0.2429967426710098,-0.1716738197424893,0.0041302235179787,-0.1124260355029586,-0.1088260497000856,0.0072727272727273,-0.0297565374211001,0.0857670359180933,-0.0914249684741487,-0.1214285714285713,-0.108653570715532
2022-11-30,-0.0129474485910129,-0.0123285947917975,0.1895450917797285,0.1079470198675496,-0.2079557671632621,-0.013188683258881,-0.0081013981445186,-0.0137481910274963,-0.0514970059880238,0.1753794266441821,0.1200631911532386,-0.0166840458811261,0.1929824561403508,-0.1454290858171635,0.0791366906474819,-0.0286380717895555,0.0144927536231884,0.1801470588235292,0.238390092879257,0.0524956970740104,0.0621761658031088,0.1018630534720541,0.211111111111111,0.0326923076923075,0.2563176895306858,-0.0427509293680297,0.0548771061987942,0.0270645385149201,0.241869918699187,0.0217852830041682
2022-12-31,-0.0092592592592593,-0.0024200738759395,-0.0607178799060716,0.0,0.0116346713205353,0.0308256089674499,-0.0789092346199445,-0.0286133528980191,0.025252525252525,-0.0215208034433285,0.1452750352609308,-0.0180275715800636,-0.088235294117647,-0.0271535580524343,0.0744444444444445,-0.0593649946638205,-0.0158730158730158,-0.0802180685358254,0.125,-0.0016353229762877,-0.0429268292682926,-0.0122968818620993,-0.1192660550458715,-0.0614525139664804,-0.2270114942528736,0.0631067961165048,-0.0644783118405626,0.0655405405405404,-0.1391162029459901,-0.0419553759495239
2023-01-31,0.189252336448598,0.0520939734422882,0.1682142857142856,0.1189479976090854,0.023768449300364,0.0857381848598912,0.0473398169336385,0.2107250755287009,0.1699507389162562,0.227272727272727,0.1293103448275863,0.1436285097192224,0.0870967741935482,0.083974975938402,0.1609789727680108,0.1324634803573958,0.1064516129032258,0.2201524132091448,0.2044444444444444,0.1375921375921376,0.1875637104994902,0.1487327701200533,0.0604166666666665,0.2390873015873016,0.0613382899628254,0.0621004566210046,0.0131578947368422,0.0868738110336082,0.1292775665399239,0.1192610352271708
2023-02-28,-0.063523248199083,-0.0129854368932039,-0.0223173341485783,-0.1014957264957264,-0.1690694626474441,-0.0360169491525425,-0.0263553188583914,-0.164691203992514,-0.0863157894736842,-0.0949820788530464,-0.0577971646673936,-0.1180358829084041,-0.1889218595450049,-0.1398446170921198,0.0133610451306414,-0.005259862241703,-0.1107871720116618,-0.1547536433032617,-0.1236162361623616,-0.0986321094312455,-0.0678111587982833,0.0174182310818655,-0.1846758349705304,-0.088070456365092,-0.0788091068301225,-0.1401547721410145,-0.020717377860235,-0.1236872812135356,-0.101010101010101,-0.0978694658998995
2023-03-31,0.0251748251748251,-0.0095905569900406,0.0478424015009379,0.065398335315101,0.0238846327174402,-0.0173826173826173,-0.0144460028050491,0.1105302464525763,0.1290322580645162,0.0402640264026401,0.1041666666666665,0.0588865096359743,-0.051219512195122,-0.0363870967741934,0.0041019630823322,-0.0124638046078309,0.098360655737705,0.1781609195402298,0.1031578947368421,0.0694888178913739,0.0570902394106815,-0.0224462621266882,0.2409638554216868,0.0412642669007901,0.0456273764258554,0.0509999999999999,-0.0146826649826334,0.2350199733688416,0.106741573033708,0.0578544967289351
2023-04-30,-0.0320600272851296,-0.0506517690875232,-0.0584900029841837,-0.01171875,0.0233274647887324,-0.0201301342008947,-0.0902234239362458,0.0033624747814391,-0.0234693877551021,0.0406091370558374,-0.0911949685534591,0.0101112234580382,-0.0604113110539845,0.0168719871451525,0.0,-0.0687149413564508,0.0417910447761193,0.0020905923344949,-0.0343511450381679,0.0410754294249438,0.0722996515679441,-0.0097295193617434,-0.0388349514563106,-0.0193929173693084,-0.0527272727272727,-0.077069457659372,-0.0591251402018906,-0.0549865229110512,-0.0626057529610829,-0.0207231204828254
2023-05-31,0.0493305144467934,-0.0088923760952006,0.0114104595879556,-0.0293619424054206,0.0406451612903226,0.0850798920937954,0.0,0.1709115281501338,0.0323928944618601,-0.0207317073170731,0.035755478662053,0.0090090090090089,-0.0150478796169629,0.0,0.0014590020426028,-0.08145106091718,0.0501432664756447,0.0744089012517383,0.0948616600790512,0.01506456241033,0.0503655564581639,0.0385144429160935,0.0808080808080808,0.0438521066208081,-0.0019193857965451,0.0051546391752577,-0.0556880108991825,-0.0302338847689676,-0.0216606498194945,0.014171176397858
2023-06-30,0.0396239086635326,0.0154373927958832,-0.0147289251018488,0.0535194880744618,0.1903285802851828,0.022566456301396,0.0021898951978724,0.0658271322266743,0.0101214574898784,0.2334993773349938,0.0456570155902005,0.1130952380952381,0.0444444444444445,0.1048195944166447,-0.0040792540792541,-0.018628912071535,0.0627557980900408,0.1579288025889968,0.075812274368231,0.0798586572438162,0.0023201856148493,0.0639545884578995,0.0280373831775699,0.1021416803953871,-0.0192307692307692,-0.0328205128205129,0.0741208295761948,0.0288235294117646,-0.011070110701107,0.0532668123376443
2023-07-31,0.0406976744186045,0.0227390852390851,0.088740458015267,0.0165654334621756,0.1286458333333333,0.1580325416121191,0.0923989386608397,0.1519871106337271,0.0731462925851704,0.0782433114588592,0.0788072417465388,0.0730837789661318,0.1609042553191488,0.2519666269368295,0.1111761263897015,0.0208048595292331,0.1899871630295249,0.1492453884851872,-0.028523489932886,0.0602094240837696,0.0416666666666665,0.0818068646629912,0.1454545454545455,0.0582959641255604,0.080392156862745,0.0816542948038177,0.0985560779046341,0.1160663236134935,0.1063432835820894,0.0958749209797618
2023-08-31,-0.0155183116076971,-0.1086266039893278,-0.0052585451358457,0.0820206409560022,0.2151976618981694,0.1429263565891472,0.0055722246035148,-0.0223776223776224,-0.0289449112978524,-0.0210674157303369,0.2635735439289239,-0.0191029900332224,-0.0664375715922107,0.0019040365575018,-0.0710900473933647,0.007735792918774,-0.0118662351672059,0.1264591439688716,0.1278065630397236,0.0061728395061728,0.0451851851851852,-0.0272891665296728,-0.1317460317460317,-0.0218926553672317,0.1270417422867513,-0.0392156862745097,0.0307198532783126,-0.0543032786885245,0.0219224283305228,0.0030223998830039
2023-09-30,-0.0334174022698612,-0.03748574686431,-0.0552129221732744,-0.0742971887550201,0.0686075949367088,-0.0402713013988977,0.1038647342995169,-0.1077730090605626,0.0298076923076924,-0.0473457675753227,-0.13671875,0.0,-0.0638036809815951,-0.0224249334853667,-0.010204081632653,-0.0822261588426335,-0.1080786026200874,-0.0479274611398963,-0.0612557427258805,-0.0245398773006134,-0.0892983699503897,-0.0179144836910597,-0.1681901279707496,-0.0490974729241877,-0.24573268921095,0.013265306122449,-0.0462633451957296,0.0357529794149511,-0.1386138613861386,-0.05530039772221
2023-10-31,-0.020221787345075,-0.1568191914704576,-0.0935654336338204,-0.0780911062906725,-0.1550580431177446,-0.1057126030624263,-0.1554897670227828,-0.1330839123463389,-0.008403361344538,-0.1255020080321285,0.0570135746606332,-0.0753598645215919,-0.237221494102228,-0.2832426127527216,-0.1491981672394043,-0.2179507801190285,-0.0905752753977968,-0.1900226757369615,-0.1190864600326263,-0.1767295597484277,-0.1151750972762646,-0.0080881087592497,-0.1428571428571429,-0.0744115413819286,-0.1353543979504697,-0.0030211480362537,-0.0836442786069651,-0.0784518828451882,-0.1494252873563218,-0.1087922075694955
